,userId,genres_single,title,title085,title070,title050
7002,103844,Drama,7,3,2,2
7003,103844,Horror,2,3,2,2
7004,103844,Romance,3,3,2,2
7007,103856,Action,5,5,5,3
7008,103856,Adventure,8,5,5,3
7014,103856,Fantasy,5,5,5,3
7018,103856,Sci-Fi,6,5,5,3
7019,103948,Action,5,5,3,2
7020,103948,Adventure,5,5,3,2
7024,103948,Drama,6,5,3,2
7027,103948,Mystery,3,5,3,2
7029,103948,Sci-Fi,3,5,3,2
7030,103948,Thriller,3,5,3,2
7032,104357,Action,5,5,3,3
7033,104357,Adventure,3,5,3,3
7034,104357,Comedy,3,5,3,3
7035,104357,Crime,5,5,3,3
7036,104357,Drama,11,5,3,3
7042,104357,Sci-Fi,3,5,3,3
7043,104357,Thriller,6,5,3,3
7045,104705,Action,3,3,2,2
7046,104705,Adventure,2,3,2,2
7047,104705,Animation,2,3,2,2
7049,104705,Comedy,2,3,2,2
7050,104705,Crime,2,3,2,2
7051,104705,Drama,6,3,2,2
7054,104705,Thriller,2,3,2,2
7055,105424,Action,3,4,3,2
7059,105424,Comedy,4,4,3,2
7061,105424,Drama,5,4,3,2
7063,105424,Horror,3,4,3,2
7064,105424,Romance,4,4,3,2
7066,105613,Action,7,4,3,1
7067,105613,Adventure,6,4,3,1
7072,105613,Fantasy,3,4,3,1
7075,105613,Sci-Fi,4,4,3,1
7079,106053,Adventure,5,5,4,2
7080,106053,Animation,4,5,4,2
7082,106053,Comedy,5,5,4,2
7083,106053,Drama,4,5,4,2
7088,106498,Action,4,4,4,1
7089,106498,Adventure,5,4,4,1
7094,106498,Drama,4,4,4,1
7097,106498,Sci-Fi,4,4,4,1
7100,106507,Action,10,6,4,3
7101,106507,Adventure,7,6,4,3
7105,106507,Crime,4,6,4,3
7109,106507,Sci-Fi,6,6,4,3
7110,106507,Thriller,4,6,4,3
7112,106582,Action,6,6,4,2
7113,106582,Adventure,7,6,4,2
7118,106582,Drama,4,6,4,2
7123,106582,Sci-Fi,7,6,4,2
7124,106582,Thriller,4,6,4,2
7125,107030,Action,6,6,4,3
7126,107030,Adventure,4,6,4,3
7129,107030,Drama,6,6,4,3
7133,107030,Sci-Fi,4,6,4,3
7136,107290,Action,8,8,3,2
7137,107290,Adventure,8,8,3,2
7142,107290,Drama,3,8,3,2
7145,107290,Sci-Fi,5,8,3,2
7146,107290,Thriller,3,8,3,2
7147,107380,Action,10,7,5,4
7148,107380,Adventure,7,7,5,4
7150,107380,Comedy,5,7,5,4
7156,107380,Sci-Fi,5,7,5,4
7157,107380,Thriller,7,7,5,4
7159,107650,Action,9,5,4,4
7160,107650,Adventure,4,5,4,4
7163,107650,Comedy,4,5,4,4
7164,107650,Crime,4,5,4,4
7165,107650,Drama,5,5,4,4
7169,107650,Sci-Fi,6,5,4,4
7170,107650,Thriller,5,5,4,4
7172,107710,Action,6,6,6,5
7173,107710,Adventure,7,6,6,5
7174,107710,Drama,6,6,6,5
7179,107914,Action,7,7,3,2
7180,107914,Adventure,4,7,3,2
7185,107914,Fantasy,3,7,3,2
7186,107914,Sci-Fi,7,7,3,2
7188,108159,Action,5,5,3,2
7189,108159,Adventure,5,5,3,2
7193,108159,Drama,5,5,3,2
7196,108159,Thriller,3,5,3,2
7199,108221,Action,9,5,4,3
7200,108221,Adventure,4,5,4,3
7204,108221,Crime,5,5,4,3
7206,108221,Fantasy,4,5,4,3
7209,108221,Sci-Fi,5,5,4,3
7210,108221,Thriller,9,5,4,3
7212,108534,Action,11,6,5,3
7213,108534,Adventure,6,6,5,3
7216,108534,Comedy,5,6,5,3
7222,108534,Sci-Fi,7,6,5,3
7223,108534,Thriller,6,6,5,3
7225,108703,Action,8,8,4,2
7226,108703,Adventure,10,8,4,2
7229,108703,Comedy,5,8,4,2
7233,108703,Sci-Fi,4,8,4,2
7235,108723,Action,11,8,7,3
7236,108723,Adventure,10,8,7,3
7240,108723,Drama,7,8,7,3
7245,108723,Sci-Fi,8,8,7,3
7247,109090,Action,8,8,5,2
7248,109090,Adventure,5,8,5,2
7255,109090,Sci-Fi,5,8,5,2
7256,109090,Thriller,8,8,5,2
7258,109419,Adventure,3,4,3,1
7259,109419,Animation,3,4,3,1
7261,109419,Comedy,4,4,3,1
7263,109419,Drama,4,4,3,1
7269,109671,Adventure,7,6,5,4
7271,109671,Drama,6,6,5,4
7275,109671,Sci-Fi,5,6,5,4
7276,109671,Thriller,5,6,5,4
7277,109731,Action,11,11,8,5
7278,109731,Adventure,8,11,8,5
7281,109731,Drama,11,11,8,5
7286,109731,Sci-Fi,9,11,8,5
7288,110103,Action,5,5,5,2
7289,110103,Adventure,5,5,5,2
7295,110103,Sci-Fi,6,5,5,2
7297,110128,Action,5,5,4,2
7298,110128,Adventure,5,5,4,2
7300,110128,Comedy,4,5,4,2
7302,110128,Drama,6,5,4,2
7303,110128,Fantasy,4,5,4,2
7308,110149,Action,2,4,2,1
7310,110149,Comedy,4,4,2,1
7312,110149,Drama,5,4,2,1
7314,110149,Horror,2,4,2,1
7319,110466,Action,10,7,6,4
7320,110466,Adventure,6,7,6,4
7323,110466,Comedy,7,7,6,4
7325,110466,Drama,7,7,6,4
7330,110466,Sci-Fi,7,7,6,4
7331,110466,Thriller,6,7,6,4
7333,110522,Adventure,4,4,4,2
7336,110522,Comedy,4,4,4,2
7338,110522,Drama,4,4,4,2
7342,110522,Sci-Fi,5,4,4,2
7344,110997,Action,8,5,5,4
7348,110997,Drama,5,5,5,4
7350,110997,Sci-Fi,5,5,5,4
7353,111038,Action,9,9,5,4
7354,111038,Adventure,10,9,5,4
7357,111038,Comedy,5,9,5,4
7359,111038,Drama,13,9,5,4
7364,111038,Sci-Fi,6,9,5,4
7366,111065,Action,6,5,4,3
7367,111065,Adventure,5,5,4,3
7371,111065,Drama,4,5,4,3
7374,111065,Sci-Fi,5,5,4,3
7377,111155,Action,9,7,2,1
7378,111155,Adventure,7,7,2,1
7380,111155,Children,2,7,2,1
7386,111155,Sci-Fi,6,7,2,1
7387,111155,Thriller,2,7,2,1
7389,111183,Action,3,3,3,2
7390,111183,Adventure,4,3,3,2
7393,111183,Comedy,3,3,3,2
7395,111183,Drama,5,3,3,2
7396,111183,Fantasy,3,3,3,2
7400,111258,Action,12,11,6,3
7401,111258,Adventure,12,11,6,3
7405,111258,Drama,6,11,6,3
7410,111258,Sci-Fi,11,11,6,3
7417,111806,Crime,2,4,2,1
7418,111806,Drama,6,4,2,1
7419,111806,Fantasy,2,4,2,1
7420,111806,Sci-Fi,2,4,2,1
7421,111806,Thriller,4,4,2,1
7423,111895,Action,12,7,5,3
7424,111895,Adventure,8,7,5,3
7428,111895,Fantasy,5,7,5,3
7432,111895,Sci-Fi,7,7,5,3
7433,111895,Thriller,5,7,5,3
7435,112093,Action,7,6,6,3
7436,112093,Adventure,6,6,6,3
7442,112093,Sci-Fi,6,6,6,3
7444,112119,Action,6,6,5,4
7445,112119,Adventure,5,6,5,4
7450,112119,Sci-Fi,6,6,5,4
7452,112321,Action,9,5,4,2
7453,112321,Adventure,5,5,4,2
7456,112321,Comedy,4,5,4,2
7460,112321,Sci-Fi,5,5,4,2
7462,112335,Action,8,8,3,2
7463,112335,Adventure,8,8,3,2
7466,112335,Comedy,3,8,3,2
7470,112335,Sci-Fi,6,8,3,2
7473,112728,Adventure,4,4,4,2
7476,112728,Comedy,4,4,4,2
7477,112728,Drama,6,4,4,2
7482,112728,Thriller,4,4,4,2
7484,112824,Action,4,4,4,2
7485,112824,Adventure,4,4,4,2
7487,112824,Comedy,4,4,4,2
7489,112824,Drama,6,4,4,2
7497,112958,Action,8,6,5,3
7498,112958,Adventure,5,6,5,3
7501,112958,Drama,6,6,5,3
7506,112958,Sci-Fi,6,6,5,3
7507,112958,Thriller,7,6,5,3
7512,113245,Comedy,5,6,5,3
7513,113245,Drama,8,6,5,3
7515,113245,Romance,6,6,5,3
7517,113339,Action,8,8,2,2
7518,113339,Adventure,8,8,2,2
7520,113339,Children,2,8,2,2
7523,113339,Drama,2,8,2,2
7524,113339,Fantasy,2,8,2,2
7526,113339,Sci-Fi,6,8,2,2
7527,113339,Western,2,8,2,2
7528,113800,Action,8,8,6,3
7529,113800,Adventure,9,8,6,3
7530,113800,Animation,6,8,6,3
7532,113800,Comedy,8,8,6,3
7539,113800,Sci-Fi,8,8,6,3
7542,113989,Action,4,2,2,1
7543,113989,Adventure,3,2,2,1
7546,113989,Comedy,2,2,2,1
7547,113989,Crime,2,2,2,1
7548,113989,Drama,2,2,2,1
7551,113989,Thriller,2,2,2,1
7553,114032,Action,6,8,5,4
7554,114032,Adventure,10,8,5,4
7559,114032,Fantasy,8,8,5,4
7562,114032,Sci-Fi,5,8,5,4
7564,114177,Action,10,7,4,2
7565,114177,Adventure,7,7,4,2
7568,114177,Comedy,4,7,4,2
7573,114177,Sci-Fi,7,7,4,2
7576,114189,Action,6,4,3,2
7577,114189,Adventure,4,4,3,2
7580,114189,Comedy,3,4,3,2
7582,114189,Fantasy,3,4,3,2
7586,114189,Sci-Fi,5,4,3,2
7588,114297,Action,9,6,4,3
7589,114297,Adventure,8,6,4,3
7593,114297,Crime,4,6,4,3
7594,114297,Drama,4,6,4,3
7599,114297,Sci-Fi,6,6,4,3
7601,114449,Action,5,5,3,3
7603,114449,Comedy,3,5,3,3
7604,114449,Crime,3,5,3,3
7605,114449,Drama,6,5,3,3
7606,114449,Romance,3,5,3,3
7608,114449,Thriller,3,5,3,3
7610,114764,Action,7,6,3,2
7611,114764,Adventure,5,6,3,2
7612,114764,Comedy,3,6,3,2
7618,114764,Sci-Fi,6,6,3,2
7619,114764,Thriller,3,6,3,2
7620,114920,Action,9,8,4,2
7621,114920,Adventure,6,8,4,2
7623,114920,Comedy,4,8,4,2
7628,114920,Sci-Fi,8,8,4,2
7631,115102,Action,3,3,2,2
7633,115102,Comedy,2,3,2,2
7634,115102,Crime,2,3,2,2
7635,115102,Drama,2,3,2,2
7636,115102,Horror,5,3,2,2
7637,115102,Sci-Fi,2,3,2,2
7638,115102,Thriller,2,3,2,2
7639,115316,Action,7,6,5,5
7640,115316,Adventure,6,6,5,5
7643,115316,Drama,5,6,5,5
7646,115316,Sci-Fi,5,6,5,5
7647,115316,Thriller,5,6,5,5
7648,115548,Action,7,7,6,3
7652,115548,Drama,7,7,6,3
7657,115548,Sci-Fi,6,7,6,3
7658,115548,Thriller,7,7,6,3
7660,115968,Action,14,11,5,3
7661,115968,Adventure,14,11,5,3
7666,115968,Drama,5,11,5,3
7667,115968,Fantasy,5,11,5,3
7671,115968,Sci-Fi,11,11,5,3
7673,115974,Action,9,6,4,3
7674,115974,Adventure,9,6,4,3
7680,115974,Fantasy,4,6,4,3
7682,115974,Sci-Fi,6,6,4,3
7686,116035,Action,6,5,4,2
7687,116035,Adventure,5,5,4,2
7690,116035,Comedy,4,5,4,2
7692,116035,Drama,4,5,4,2
7695,116035,Sci-Fi,5,5,4,2
7698,116135,Action,4,4,3,3
7699,116135,Adventure,4,4,3,3
7702,116135,Drama,4,4,3,3
7703,116135,Horror,3,4,3,3
7704,116135,Sci-Fi,3,4,3,3
7705,116135,Thriller,3,4,3,3
7709,116233,Adventure,3,4,3,2
7712,116233,Comedy,4,4,3,2
7713,116233,Drama,8,4,3,2
7717,116233,Sci-Fi,3,4,3,2
7718,116233,Thriller,4,4,3,2
7719,116275,Action,9,6,5,3
7720,116275,Adventure,9,6,5,3
7726,116275,Fantasy,5,6,5,3
7729,116275,Sci-Fi,6,6,5,3
7731,116372,Action,6,5,4,3
7732,116372,Adventure,8,5,4,3
7735,116372,Comedy,4,5,4,3
7737,116372,Drama,5,5,4,3
7738,116372,Fantasy,4,5,4,3
7741,116372,Sci-Fi,4,5,4,3
7744,116404,Action,10,7,6,3
7745,116404,Adventure,9,7,6,3
7750,116404,Drama,7,7,6,3
7754,116404,Sci-Fi,6,7,6,3
7756,116455,Action,7,6,4,3
7757,116455,Adventure,6,6,4,3
7761,116455,Drama,4,6,4,3
7762,116455,Fantasy,4,6,4,3
7765,116455,Sci-Fi,5,6,4,3
7767,116539,Action,6,4,4,3
7768,116539,Adventure,4,4,4,3
7769,116539,Comedy,4,4,4,3
7774,116539,Sci-Fi,4,4,4,3
7776,116544,Action,9,8,4,2
7777,116544,Adventure,6,8,4,2
7783,116544,Sci-Fi,8,8,4,2
7784,116544,Thriller,4,8,4,2
7786,116910,Action,9,8,3,2
7787,116910,Adventure,8,8,3,2
7793,116910,Fantasy,3,8,3,2
7795,116910,Sci-Fi,7,8,3,2
7796,116910,Thriller,3,8,3,2
7797,117049,Action,4,3,3,2
7799,117049,Comedy,3,3,3,2
7801,117049,Drama,3,3,3,2
7806,117049,Thriller,3,3,3,2
7808,117185,Action,8,6,5,3
7809,117185,Adventure,6,6,5,3
7812,117185,Drama,7,6,5,3
7817,117185,Sci-Fi,5,6,5,3
7820,117524,Action,10,10,6,3
7821,117524,Adventure,9,10,6,3
7828,117524,Sci-Fi,10,10,6,3
7829,117524,Thriller,6,10,6,3
7832,117911,Action,6,6,3,2
7833,117911,Adventure,6,6,3,2
7836,117911,Drama,3,6,3,2
7837,117911,Fantasy,3,6,3,2
7841,117911,Sci-Fi,7,6,3,2
7843,118041,Action,7,7,4,3
7844,118041,Adventure,7,7,4,3
7853,118041,Sci-Fi,7,7,4,3
7854,118041,Thriller,4,7,4,3
7855,118201,Action,5,4,4,2
7856,118201,Adventure,4,4,4,2
7858,118201,Crime,4,4,4,2
7859,118201,Drama,4,4,4,2
7866,118678,Action,5,5,4,2
7867,118678,Adventure,5,5,4,2
7869,118678,Crime,4,5,4,2
7875,118678,Sci-Fi,5,5,4,2
7877,118906,Action,4,6,4,3
7878,118906,Adventure,6,6,4,3
7883,118906,Drama,7,6,4,3
7885,118906,Sci-Fi,4,6,4,3
7888,118997,Action,7,5,4,3
7889,118997,Adventure,5,5,4,3
7894,118997,Fantasy,4,5,4,3
7896,118997,Sci-Fi,5,5,4,3
7898,119443,Action,9,8,4,3
7899,119443,Adventure,8,8,4,3
7902,119443,Comedy,4,8,4,3
7906,119443,Sci-Fi,8,8,4,3
7909,119490,Action,8,7,5,4
7910,119490,Adventure,7,7,5,4
7918,119490,Sci-Fi,5,7,5,4
7919,119490,Thriller,5,7,5,4
7921,119739,Action,3,4,3,2
7922,119739,Adventure,4,4,3,2
7925,119739,Comedy,3,4,3,2
7927,119739,Sci-Fi,4,4,3,2
7929,119814,Action,10,7,6,3
7930,119814,Adventure,7,7,6,3
7935,119814,Sci-Fi,6,7,6,3
7937,119843,Action,5,4,3,2
7938,119843,Adventure,4,4,3,2
7945,119843,Sci-Fi,4,4,3,2
7946,119843,Thriller,3,4,3,2
7948,119993,Action,4,5,4,2
7949,119993,Adventure,5,5,4,2
7952,119993,Drama,5,5,4,2
7955,119993,Sci-Fi,5,5,4,2
7957,120065,Action,4,5,3,3
7958,120065,Adventure,7,5,3,3
7961,120065,Comedy,3,5,3,3
7963,120065,Drama,9,5,3,3
7964,120065,Fantasy,3,5,3,3
7968,120065,Sci-Fi,5,5,3,3
7969,120065,Thriller,3,5,3,3
7970,120166,Action,6,6,3,2
7971,120166,Adventure,7,6,3,2
7974,120166,Comedy,3,6,3,2
7976,120166,Drama,3,6,3,2
7978,120166,Sci-Fi,5,6,3,2
7980,120413,Action,7,4,4,2
7981,120413,Adventure,4,4,4,2
7984,120413,Comedy,4,4,4,2
7988,120413,Sci-Fi,4,4,4,2
7989,120413,Thriller,4,4,4,2
7990,120431,Action,7,5,2,1
7995,120431,Drama,4,5,2,1
7997,120431,Horror,2,5,2,1
7999,120431,Thriller,5,5,2,1
8001,120500,Action,8,6,4,3
8002,120500,Adventure,6,6,4,3
8003,120500,Animation,4,6,4,3
8005,120500,Comedy,4,6,4,3
8010,120500,Sci-Fi,6,6,4,3
8012,120926,Action,4,4,3,3
8013,120926,Adventure,3,4,3,3
8014,120926,Animation,3,4,3,3
8016,120926,Comedy,3,4,3,3
8018,120926,Drama,4,4,3,3
8019,120926,Fantasy,3,4,3,3
8023,121189,Action,4,4,4,3
8024,121189,Adventure,5,4,4,3
8030,121189,Sci-Fi,4,4,4,3
8032,121380,Action,11,8,6,3
8033,121380,Adventure,8,8,6,3
8039,121380,Fantasy,6,8,6,3
8042,121380,Sci-Fi,8,8,6,3
8044,121419,Action,7,7,2,1
8045,121419,Adventure,7,7,2,1
8049,121419,Fantasy,2,7,2,1
8052,121419,Sci-Fi,6,7,2,1
8053,121419,Thriller,2,7,2,1
8054,121438,Action,8,8,3,2
8055,121438,Adventure,8,8,3,2
8057,121438,Comedy,3,8,3,2
8059,121438,Drama,3,8,3,2
8063,121438,Sci-Fi,8,8,3,2
8066,121621,Adventure,5,5,2,2
8067,121621,Animation,2,5,2,2
8068,121621,Children,2,5,2,2
8069,121621,Comedy,5,5,2,2
8070,121621,Drama,5,5,2,2
8071,121621,Fantasy,2,5,2,2
8075,121621,Sci-Fi,2,5,2,2
8076,121621,Thriller,2,5,2,2
8077,121637,Action,11,9,3,2
8078,121637,Adventure,8,9,3,2
8082,121637,Crime,3,9,3,2
8086,121637,Sci-Fi,9,9,3,2
8088,121888,Action,9,8,6,3
8089,121888,Adventure,9,8,6,3
8094,121888,Drama,8,8,6,3
8098,121888,Sci-Fi,6,8,6,3
8099,121888,Thriller,6,8,6,3
8100,121961,Action,5,5,4,2
8101,121961,Adventure,4,5,4,2
8104,121961,Comedy,5,5,4,2
8107,121961,Drama,6,5,4,2
8109,121961,Sci-Fi,4,5,4,2
8111,122029,Action,5,5,3,2
8112,122029,Adventure,4,5,3,2
8118,122029,Fantasy,3,5,3,2
8119,122029,Horror,3,5,3,2
8121,122029,Sci-Fi,6,5,3,2
8122,122029,Thriller,6,5,3,2
8124,122609,Action,5,4,4,2
8125,122609,Adventure,4,4,4,2
8127,122609,Drama,4,4,4,2
8128,122609,Fantasy,4,4,4,2
8132,122803,Action,6,5,4,2
8133,122803,Adventure,6,5,4,2
8138,122803,Drama,4,5,4,2
8142,122803,Sci-Fi,4,5,4,2
8143,122803,Thriller,5,5,4,2
8144,122968,Action,11,8,4,3
8145,122968,Adventure,8,8,4,3
8148,122968,Comedy,4,8,4,3
8152,122968,Sci-Fi,4,8,4,3
8153,122968,Thriller,5,8,4,3
8155,123007,Action,5,6,5,2
8156,123007,Adventure,6,6,5,2
8162,123007,Sci-Fi,7,6,5,2
8164,123131,Action,4,3,3,2
8165,123131,Adventure,3,3,3,2
8169,123131,Crime,3,3,3,2
8170,123131,Drama,7,3,3,2
8174,123131,Sci-Fi,3,3,3,2
8177,123159,Action,2,3,2,2
8180,123159,Comedy,2,3,2,2
8181,123159,Crime,2,3,2,2
8182,123159,Drama,7,3,2,2
8183,123159,Fantasy,3,3,2,2
8184,123159,Romance,2,3,2,2
8187,123359,Action,3,5,3,2
8188,123359,Adventure,5,5,3,2
8193,123359,Drama,5,5,3,2
8194,123359,Fantasy,4,5,3,2
8197,123359,Thriller,3,5,3,2
8198,123491,Action,6,6,3,2
8199,123491,Adventure,6,6,3,2
8201,123491,Children,3,6,3,2
8202,123491,Comedy,5,6,3,2
8209,123513,Action,9,9,6,2
8210,123513,Adventure,10,9,6,2
8216,123513,Sci-Fi,6,9,6,2
8219,123527,Action,12,9,6,4
8220,123527,Adventure,9,9,6,4
8226,123527,Sci-Fi,9,9,6,4
8227,123527,Thriller,6,9,6,4
8228,123552,Action,9,5,3,3
8229,123552,Adventure,5,5,3,3
8232,123552,Comedy,3,5,3,3
8234,123552,Drama,3,5,3,3
8235,123552,Fantasy,3,5,3,3
8237,123552,Sci-Fi,5,5,3,3
8238,123552,Thriller,3,5,3,3
8239,123621,Action,6,4,3,3
8240,123621,Adventure,3,4,3,3
8243,123621,Comedy,5,4,3,3
8244,123621,Crime,3,4,3,3
8245,123621,Drama,4,4,3,3
8246,123621,Fantasy,3,4,3,3
8249,123621,Sci-Fi,3,4,3,3
8251,123711,Action,6,5,3,3
8252,123711,Adventure,5,5,3,3
8255,123711,Comedy,3,5,3,3
8256,123711,Crime,3,5,3,3
8257,123711,Drama,3,5,3,3
8261,123711,Thriller,3,5,3,3
8263,124327,Adventure,3,3,3,2
8267,124327,Crime,3,3,3,2
8268,124327,Drama,7,3,3,2
8272,124327,Thriller,3,3,3,2
8274,124561,Action,4,5,4,2
8275,124561,Adventure,7,5,4,2
8278,124561,Comedy,4,5,4,2
8284,124561,Sci-Fi,5,5,4,2
8285,124638,Action,10,6,5,3
8286,124638,Adventure,7,6,5,3
8289,124638,Comedy,6,6,5,3
8291,124638,Drama,6,6,5,3
8296,124638,Sci-Fi,5,6,5,3
8299,124664,Action,5,5,5,1
8303,124664,Drama,5,5,5,1
8307,124664,Sci-Fi,5,5,5,1
8308,124664,Thriller,5,5,5,1
8312,124767,Action,7,7,5,2
8313,124767,Adventure,5,7,5,2
8317,124767,Sci-Fi,7,7,5,2
8319,124919,Action,10,7,6,3
8320,124919,Adventure,7,7,6,3
8323,124919,Comedy,7,7,6,3
8328,124919,Sci-Fi,6,7,6,3
8331,124974,Action,8,6,5,3
8337,124974,Drama,7,6,5,3
8340,124974,Sci-Fi,5,6,5,3
8341,124974,Thriller,6,6,5,3
8342,124999,Action,7,7,5,5
8343,124999,Adventure,5,7,5,5
8344,124999,Comedy,5,7,5,5
8346,124999,Drama,7,7,5,5
8350,124999,Sci-Fi,5,7,5,5
8351,124999,Thriller,5,7,5,5
8352,125514,Action,5,5,4,2
8356,125514,Drama,5,5,4,2
8360,125514,Sci-Fi,7,5,4,2
8361,125514,Thriller,4,5,4,2
8362,125633,Action,6,4,2,2
8363,125633,Adventure,6,4,2,2
8366,125633,Comedy,2,4,2,2
8367,125633,Crime,2,4,2,2
8368,125633,Drama,4,4,2,2
8370,125633,Horror,2,4,2,2
8372,125633,Sci-Fi,2,4,2,2
8373,125633,Thriller,4,4,2,2
8375,125711,Action,4,3,2,2
8376,125711,Adventure,5,3,2,2
8379,125711,Comedy,2,3,2,2
8381,125711,Drama,3,3,2,2
8382,125711,Fantasy,2,3,2,2
8384,125711,Romance,2,3,2,2
8385,125711,Sci-Fi,2,3,2,2
8388,126013,Action,5,6,3,3
8389,126013,Adventure,6,6,3,3
8392,126013,Drama,7,6,3,3
8393,126013,Fantasy,3,6,3,3
8396,126013,Sci-Fi,3,6,3,3
8397,126013,Thriller,3,6,3,3
8399,126363,Action,8,6,5,2
8400,126363,Adventure,6,6,5,2
8409,126363,Sci-Fi,5,6,5,2
8410,126363,Thriller,6,6,5,2
8411,126367,Action,6,6,5,3
8414,126367,Drama,5,6,5,3
8417,126367,Sci-Fi,8,6,5,3
8419,126477,Action,7,5,2,1
8420,126477,Adventure,5,5,2,1
8424,126477,Crime,2,5,2,1
8425,126477,Drama,8,5,2,1
8428,126477,Romance,2,5,2,1
8429,126477,Sci-Fi,4,5,2,1
8432,126620,Action,4,4,3,2
8433,126620,Adventure,4,4,3,2
8436,126620,Comedy,4,4,3,2
8438,126620,Drama,3,4,3,2
8441,126620,Sci-Fi,3,4,3,2
8444,126662,Action,3,2,2,1
8445,126662,Adventure,4,2,2,1
8448,126662,Crime,2,2,2,1
8450,126662,Drama,2,2,2,1
8452,126662,Sci-Fi,2,2,2,1
8453,126662,Thriller,2,2,2,1
8455,126677,Action,9,8,5,4
8456,126677,Adventure,5,8,5,4
8463,126677,Sci-Fi,8,8,5,4
8464,126677,Thriller,7,8,5,4
8465,127206,Action,13,7,6,5
8466,127206,Adventure,7,7,6,5
8470,127206,Drama,6,7,6,5
8475,127206,Sci-Fi,7,7,6,5
8477,127273,Action,7,5,3,2
8478,127273,Adventure,5,5,3,2
8483,127273,Drama,3,5,3,2
8486,127273,Sci-Fi,6,5,3,2
8487,127273,Thriller,3,5,3,2
8492,127311,Comedy,3,4,3,2
8493,127311,Drama,4,4,3,2
8496,127311,Sci-Fi,4,4,3,2
8498,127446,Action,5,6,5,2
8499,127446,Adventure,6,6,5,2
8506,127446,Sci-Fi,5,6,5,2
8507,127446,Thriller,6,6,5,2
8508,127451,Action,9,6,4,3
8509,127451,Adventure,6,6,4,3
8510,127451,Animation,4,6,4,3
8511,127451,Comedy,4,6,4,3
8516,127451,Sci-Fi,5,6,4,3
8518,127544,Action,9,8,4,3
8519,127544,Adventure,8,8,4,3
8524,127544,Drama,4,8,4,3
8527,127544,Sci-Fi,6,8,4,3
8529,127741,Action,8,6,4,3
8530,127741,Adventure,5,6,4,3
8533,127741,Comedy,6,6,4,3
8537,127741,Sci-Fi,4,6,4,3
8540,128243,Action,5,5,3,2
8541,128243,Adventure,5,5,3,2
8543,128243,Comedy,3,5,3,2
8548,128243,Sci-Fi,5,5,3,2
8550,129005,Action,4,4,4,1
8551,129005,Adventure,4,4,4,1
8554,129005,Comedy,4,4,4,1
8556,129005,Drama,8,4,4,1
8563,129036,Action,9,6,3,2
8564,129036,Adventure,6,6,3,2
8568,129036,Fantasy,3,6,3,2
8570,129036,Sci-Fi,6,6,3,2
8572,129436,Action,4,4,4,2
8573,129436,Adventure,5,4,4,2
8574,129436,Animation,4,4,4,2
8576,129436,Comedy,4,4,4,2
8578,129436,Drama,4,4,4,2
8585,129647,Action,7,6,5,4
8586,129647,Adventure,5,6,5,4
8591,129647,Drama,6,6,5,4
8596,129647,Sci-Fi,7,6,5,4
8597,129647,Thriller,5,6,5,4
8599,129655,Action,7,4,3,2
8600,129655,Adventure,3,4,3,2
8602,129655,Comedy,4,4,3,2
8603,129655,Crime,5,4,3,2
8610,129655,Thriller,4,4,3,2
8613,129711,Action,5,5,3,2
8614,129711,Adventure,6,5,3,2
8616,129711,Children,3,5,3,2
8619,129711,Drama,5,5,3,2
8620,129711,Fantasy,3,5,3,2
8622,129711,Sci-Fi,3,5,3,2
8624,129794,Action,3,3,3,3
8626,129794,Comedy,3,3,3,3
8628,129794,Drama,5,3,3,3
8630,129794,Sci-Fi,3,3,3,3
8631,129794,Thriller,3,3,3,3
8632,129922,Action,4,4,4,2
8633,129922,Adventure,5,4,4,2
8640,129922,Sci-Fi,4,4,4,2
8642,130062,Action,8,7,5,3
8643,130062,Adventure,7,7,5,3
8646,130062,Comedy,9,7,5,3
8648,130062,Drama,6,7,5,3
8652,130062,Thriller,5,7,5,3
8655,130271,Action,6,6,4,4
8656,130271,Adventure,4,6,4,4
8657,130271,Animation,4,6,4,4
8659,130271,Comedy,6,6,4,4
8661,130271,Drama,5,6,4,4
8665,130271,Thriller,4,6,4,4
8666,130333,Action,11,7,7,3
8667,130333,Adventure,7,7,7,3
8671,130333,Drama,8,7,7,3
8675,130333,Sci-Fi,7,7,7,3
8678,130340,Action,9,8,6,3
8679,130340,Adventure,9,8,6,3
8682,130340,Comedy,7,8,6,3
8684,130340,Drama,8,8,6,3
8689,130340,Sci-Fi,6,8,6,3
8692,130434,Action,12,8,7,2
8698,130434,Drama,8,8,7,2
8701,130434,Sci-Fi,9,8,7,2
8702,130434,Thriller,7,8,7,2
8704,130528,Action,14,11,5,3
8705,130528,Adventure,11,11,5,3
8713,130528,Sci-Fi,9,11,5,3
8714,130528,Thriller,5,11,5,3
8715,130646,Action,3,3,3,2
8716,130646,Adventure,4,3,3,2
8719,130646,Comedy,3,3,3,2
8721,130646,Drama,5,3,3,2
8722,130646,Fantasy,3,3,3,2
8727,130858,Action,12,9,4,3
8728,130858,Adventure,9,9,4,3
8730,130858,Comedy,4,9,4,3
8735,130858,Sci-Fi,9,9,4,3
8737,130935,Action,5,6,5,3
8738,130935,Adventure,7,6,5,3
8743,130935,Fantasy,6,6,5,3
8744,130935,Sci-Fi,5,6,5,3
8746,131059,Action,4,5,4,3
8747,131059,Adventure,8,5,4,3
8748,131059,Animation,4,5,4,3
8753,131059,Sci-Fi,5,5,4,3
8758,131116,Comedy,4,5,4,2
